fold,period,symbol,strategy_name,entry_confirmation_bars,exit_confirmation_bars,cooldown_hours,min_hold_hours,exit_buffer_pct,initial_equity,final_equity,total_return_pct,benchmark_return_pct,max_drawdown_pct,benchmark_drawdown_pct,total_trades,wins,losses,win_rate_pct,profit_factor,avg_trade_return_pct,best_trade_pct,worst_trade_pct,avg_duration_hours,total_fees_paid,exposure_pct,profitable,beat_benchmark,selection_score
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,12,0.0,1000.0,1051.101963239234,5.110196323923399,-2.0466792524435062,23.49995835165367,52.86450773653576,49,14,35,28.57142857142857,1.0702511709717353,0.222386668324832,30.283158533179932,-5.50589555965545,90.53061224489795,108.23328911670363,25.610530569828533,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,12,0.01,1000.0,1070.249545806117,7.02495458061172,-2.0466792524435062,23.532677328285356,52.86450773653576,42,15,27,35.714285714285715,1.1014358196461267,0.2872985856863301,27.76620603028359,-5.5075406221756,115.04761904761905,94.50739220659088,27.89677270365452,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,12,0.02,1000.0,1001.3873367644916,0.13873367644916534,-2.0466792524435062,28.716124928068776,52.86450773653576,30,9,21,30.0,1.0019425166098768,0.2511197376028292,27.766206030283612,-6.254776535311224,196.33333333333334,61.86256614274089,34.00496507130074,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,12,0.03,1000.0,1059.8265381099854,5.982653810998539,-2.0466792524435062,33.62819737330138,52.86450773653576,18,5,13,27.77777777777778,1.0993621178908084,0.9609818030187817,48.784102476443294,-7.28236357711769,430.94444444444446,42.57365042657896,44.78378846486923,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,24,0.0,1000.0,1076.271331976962,7.627133197696212,-2.0466792524435062,22.699618322759974,52.86450773653576,48,14,34,29.166666666666668,1.108527524669039,0.27513925757216756,30.283158533179932,-5.50589555965546,93.66666666666667,107.83075530572148,25.9569308931355,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,24,0.01,1000.0,1063.040082031938,6.304008203193812,-2.0466792524435062,22.972191769477888,52.86450773653576,42,15,27,35.714285714285715,1.089911058534473,0.2714575044361122,27.76620603028359,-5.5075406221756,116.04761904761905,94.81503248404212,28.1392529299694,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,24,0.02,1000.0,979.78549421455,-2.021450578545003,-2.0466792524435062,30.253854624780242,52.86450773653576,30,9,21,30.0,0.9723856078489669,0.1816176183880376,27.766206030283612,-6.254776535311224,199.83333333333334,61.38065485959192,34.61116563708793,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,24,24,0.03,1000.0,1059.8265381099854,5.982653810998539,-2.0466792524435062,33.62819737330138,52.86450773653576,18,5,13,27.77777777777778,1.0993621178908084,0.9609818030187817,48.784102476443294,-7.28236357711769,430.94444444444446,42.57365042657896,44.78378846486923,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,0,0.0,1000.0,1051.3307819776983,5.133078197769825,-2.0466792524435062,21.95520880251237,52.86450773653576,47,13,34,27.659574468085108,1.0744895191402335,0.22874541440448526,30.283158533179954,-5.50589555965546,89.02127659574468,104.17777176601895,24.155649211939263,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,0,0.01,1000.0,1036.5177093210339,3.651770932103382,-2.0466792524435062,24.8806060626647,52.86450773653576,42,14,28,33.33333333333333,1.0530364985053415,0.20802921410436337,27.76620603028359,-5.5075406221756,110.71428571428571,94.50395479742959,26.846025056290053,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,0,0.02,1000.0,1060.7696054236847,6.076960542368459,-2.0466792524435062,25.558199490139742,52.86450773653576,29,9,20,31.03448275862069,1.0873393917562182,0.4571272091827985,27.76620603028359,-5.724104468805935,200.24137931034483,61.81443521707294,33.52577795739276,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,0,0.03,1000.0,1050.0024218509236,5.000242185092363,-2.0466792524435062,33.62819737330136,52.86450773653576,18,5,13,27.77777777777778,1.0819969637362192,0.9095078786464161,48.784102476443294,-7.282363577117678,430.22222222222223,42.28806524541033,44.70873506148606,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,12,0.0,1000.0,1055.6110113266511,5.561101132665103,-2.0466792524435062,21.95520880251237,52.86450773653576,47,13,34,27.659574468085108,1.0811209207045143,0.2373541242186923,30.283158533179954,-5.505895559655483,89.19148936170212,104.40120628034342,24.201835921713528,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,12,0.01,1000.0,1036.3709886363035,3.6370988636303503,-2.0466792524435062,24.8806060626647,52.86450773653576,42,14,28,33.33333333333333,1.0528121549737797,0.20769814084962726,27.76620603028359,-5.5075406221756,110.80952380952381,94.5038079298773,26.869118411177183,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,12,0.02,1000.0,1060.7696054236847,6.076960542368459,-2.0466792524435062,25.558199490139742,52.86450773653576,29,9,20,31.03448275862069,1.0873393917562182,0.4571272091827985,27.76620603028359,-5.724104468805935,200.24137931034483,61.81443521707294,33.52577795739276,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,12,0.03,1000.0,1050.0024218509236,5.000242185092363,-2.0466792524435062,33.62819737330136,52.86450773653576,18,5,13,27.77777777777778,1.0819969637362192,0.9095078786464161,48.784102476443294,-7.282363577117678,430.22222222222223,42.28806524541033,44.70873506148606,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,24,0.0,1000.0,1048.6005811810282,4.860058118102817,-2.0466792524435062,21.86234369440613,52.86450773653576,47,13,34,27.659574468085108,1.0710319372347965,0.22258204101220616,30.283158533179954,-5.505895559655471,89.95744680851064,104.68045010075394,24.40967611569771,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,24,0.01,1000.0,1029.3897391431703,2.9389739143170335,-2.0466792524435062,25.097273029807997,52.86450773653576,42,14,28,33.33333333333333,1.0421732888415152,0.1918570595994078,27.76620603028359,-5.5075406221756,111.80952380952381,94.81053020414244,27.11159863749206,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,24,0.02,1000.0,1038.5055639196319,3.850556391963189,-2.0466792524435062,27.045322836831055,52.86450773653576,29,9,20,31.03448275862069,1.0539076228010191,0.38732760447910713,27.76620603028359,-5.724104468805935,203.72413793103448,61.33140199906864,34.10888516829282,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,2,48,24,0.03,1000.0,1050.0024218509236,5.000242185092363,-2.0466792524435062,33.62819737330136,52.86450773653576,18,5,13,27.77777777777778,1.0819969637362192,0.9095078786464161,48.784102476443294,-7.282363577117678,430.22222222222223,42.28806524541033,44.70873506148606,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,0,0.0,1000.0,1064.5789241211833,6.457892412118316,-2.0466792524435062,24.93902939767646,52.86450773653576,47,17,30,36.17021276595745,1.0932897287676295,0.24123322031842423,26.260030759131546,-7.04505572480385,101.95744680851064,105.43103358680827,27.66583915478321,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,0,0.01,1000.0,1023.6006422794901,2.3600642279490103,-2.0466792524435062,27.766690213540013,52.86450773653576,41,15,26,36.58536585365854,1.0332923525258861,0.18214628864298274,26.260030759131524,-7.045055724803861,125.63414634146342,90.69160236260133,29.738467755903237,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,0,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,0,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,12,0.0,1000.0,1064.5789241211833,6.457892412118316,-2.0466792524435062,24.93902939767646,52.86450773653576,47,17,30,36.17021276595745,1.0932897287676295,0.24123322031842423,26.260030759131546,-7.04505572480385,101.95744680851064,105.43103358680827,27.66583915478321,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,12,0.01,1000.0,1023.6006422794901,2.3600642279490103,-2.0466792524435062,27.766690213540013,52.86450773653576,41,15,26,36.58536585365854,1.0332923525258861,0.18214628864298274,26.260030759131524,-7.045055724803861,125.63414634146342,90.69160236260133,29.738467755903237,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,12,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,12,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,24,0.0,1000.0,1046.5741826646054,4.6574182664605335,-2.0466792524435062,25.163512192697645,52.86450773653576,47,17,30,36.17021276595745,1.0657639782470398,0.2059180079527062,26.260030759131546,-7.04505572480385,102.72340425531915,105.03536272345332,27.873679348767393,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,24,0.01,1000.0,1008.0644446858988,0.8064444685898842,-2.0466792524435062,27.855649068790488,52.86450773653576,41,15,26,36.58536585365854,1.0111360686002087,0.1457812026390799,26.260030759131524,-7.045055724803861,126.4390243902439,90.62176172223305,29.928987933722073,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,24,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,0,24,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,0,0.0,1000.0,1064.5789241211833,6.457892412118316,-2.0466792524435062,24.93902939767646,52.86450773653576,47,17,30,36.17021276595745,1.0932897287676295,0.24123322031842423,26.260030759131546,-7.04505572480385,101.95744680851064,105.43103358680827,27.66583915478321,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,0,0.01,1000.0,1019.3275434502684,1.9327543450268436,-2.0466792524435062,28.06823366586917,52.86450773653576,41,15,26,36.58536585365854,1.0271300550683389,0.1721105736987046,26.260030759131524,-7.045055724803861,125.58536585365853,90.49329590282093,29.72692107845967,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,0,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,0,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,12,0.0,1000.0,1064.5789241211833,6.457892412118316,-2.0466792524435062,24.93902939767646,52.86450773653576,47,17,30,36.17021276595745,1.0932897287676295,0.24123322031842423,26.260030759131546,-7.04505572480385,101.95744680851064,105.43103358680827,27.66583915478321,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,12,0.01,1000.0,1019.3275434502684,1.9327543450268436,-2.0466792524435062,28.06823366586917,52.86450773653576,41,15,26,36.58536585365854,1.0271300550683389,0.1721105736987046,26.260030759131524,-7.045055724803861,125.58536585365853,90.49329590282093,29.72692107845967,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,12,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,12,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,24,0.0,1000.0,1046.5741826646054,4.6574182664605335,-2.0466792524435062,25.163512192697645,52.86450773653576,47,17,30,36.17021276595745,1.0657639782470398,0.2059180079527062,26.260030759131546,-7.04505572480385,102.72340425531915,105.03536272345332,27.873679348767393,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,24,0.01,1000.0,1003.8562028966251,0.3856202896625138,-2.0466792524435062,28.156821155604174,52.86450773653576,41,15,26,36.58536585365854,1.0052997338827938,0.13574548769480133,26.260030759131524,-7.045055724803861,126.39024390243902,90.42372320212633,29.917441256278504,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,24,0.02,1000.0,952.5279834361137,-4.747201656388633,-2.0466792524435062,30.774375754376514,52.86450773653576,29,8,21,27.586206896551722,0.9339400303906473,0.08207955167662045,26.260030759131503,-7.04505572480384,210.3793103448276,58.27942140797466,35.22313954159691,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,12,24,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,0,0.0,1000.0,1097.3500626571235,9.735006265712354,-2.0466792524435062,23.428689756704724,52.86450773653576,46,17,29,36.95652173913043,1.1429284406364788,0.3123070635864672,26.260030759131546,-7.04505572480385,102.43478260869566,104.25202004597215,27.203972057040588,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,0,0.01,1000.0,1056.7729304497125,5.677293044971243,-2.0466792524435062,25.425792729938035,52.86450773653576,41,15,26,36.58536585365854,1.0813053362627918,0.2590603619640018,26.260030759131524,-7.045055724803861,124.1951219512195,91.91916837678245,29.39784077131805,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,0,0.02,1000.0,952.8713852616271,-4.712861473837293,-2.0466792524435062,30.749418791272387,52.86450773653576,29,8,21,27.586206896551722,0.9344714698433199,0.08294955477762954,26.260030759131503,-7.04505572480384,210.13793103448276,58.327643133194904,35.18272617054443,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,0,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,12,0.0,1000.0,1097.3500626571235,9.735006265712354,-2.0466792524435062,23.428689756704724,52.86450773653576,46,17,29,36.95652173913043,1.1429284406364788,0.3123070635864672,26.260030759131546,-7.04505572480385,102.43478260869566,104.25202004597215,27.203972057040588,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,12,0.01,1000.0,1056.7729304497125,5.677293044971243,-2.0466792524435062,25.425792729938035,52.86450773653576,41,15,26,36.58536585365854,1.0813053362627918,0.2590603619640018,26.260030759131524,-7.045055724803861,124.1951219512195,91.91916837678245,29.39784077131805,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,12,0.02,1000.0,952.8713852616271,-4.712861473837293,-2.0466792524435062,30.749418791272387,52.86450773653576,29,8,21,27.586206896551722,0.9344714698433199,0.08294955477762954,26.260030759131503,-7.04505572480384,210.13793103448276,58.327643133194904,35.18272617054443,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,12,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,24,0.0,1000.0,1105.2666546981798,10.526665469817974,-2.0466792524435062,24.00377899526428,52.86450773653576,45,17,28,37.77777777777778,1.1537793108860752,0.3362794860015879,26.260030759131546,-7.04505572480385,105.77777777777777,102.79020003425147,27.481092315686162,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,24,0.01,1000.0,1040.7332442861111,4.0733244286111026,-2.0466792524435062,25.517634514975505,52.86450773653576,41,15,26,36.58536585365854,1.0570463395541128,0.2226952759601025,26.260030759131524,-7.045055724803861,125.0,91.84758324716557,29.588360949136888,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,24,0.02,1000.0,952.8713852616271,-4.712861473837293,-2.0466792524435062,30.749418791272387,52.86450773653576,29,8,21,27.586206896551722,0.9344714698433199,0.08294955477762954,26.260030759131503,-7.04505572480384,210.13793103448276,58.327643133194904,35.18272617054443,False,False,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,24,24,0.03,1000.0,996.342784060175,-0.36572159398250426,-2.0466792524435062,33.62819737330145,52.86450773653576,18,4,14,22.22222222222222,0.9941156706853761,0.5808298753820379,46.53076792846371,-7.282363577117701,433.3888888888889,40.7479873280131,45.037815368627676,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,0,0.0,1000.0,1079.469033705263,7.946903370526304,-2.0466792524435062,22.544908256681616,52.86450773653576,44,15,29,34.090909090909086,1.1226639876219588,0.28532368640118944,26.260030759131503,-7.045055724803861,102.27272727272727,100.64575465688459,25.98002424802263,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,0,0.01,1000.0,1049.9189522928275,4.991895229282739,-2.0466792524435062,25.11604072852428,52.86450773653576,40,14,26,35.0,1.0740024437162852,0.2444760849317411,26.260030759131524,-6.3079910478654355,121.075,91.01022102048373,27.960279429594138,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,0,0.02,1000.0,982.8795647836149,-1.7120435216385066,-2.0466792524435062,29.50723426383437,52.86450773653576,29,8,21,27.586206896551722,0.9761647313315153,0.18856280941791437,26.260030759131503,-6.5148843673962675,207.13793103448276,59.43489612257634,34.68044570174932,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,0,0.03,1000.0,992.2763131218135,-0.7723686878186475,-2.0466792524435062,33.628197373301404,52.86450773653576,18,4,14,22.22222222222222,0.987637121823163,0.5591032795421201,46.53076792846371,-7.282363577117701,432.55555555555554,40.64283320026343,44.951215287800935,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,12,0.0,1000.0,1079.469033705263,7.946903370526304,-2.0466792524435062,22.544908256681616,52.86450773653576,44,15,29,34.090909090909086,1.1226639876219588,0.28532368640118944,26.260030759131503,-7.045055724803861,102.27272727272727,100.64575465688459,25.98002424802263,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,12,0.01,1000.0,1049.9189522928275,4.991895229282739,-2.0466792524435062,25.11604072852428,52.86450773653576,40,14,26,35.0,1.0740024437162852,0.2444760849317411,26.260030759131524,-6.3079910478654355,121.075,91.01022102048373,27.960279429594138,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,12,0.02,1000.0,982.8795647836149,-1.7120435216385066,-2.0466792524435062,29.50723426383437,52.86450773653576,29,8,21,27.586206896551722,0.9761647313315153,0.18856280941791437,26.260030759131503,-6.5148843673962675,207.13793103448276,59.43489612257634,34.68044570174932,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,12,0.03,1000.0,992.2763131218135,-0.7723686878186475,-2.0466792524435062,33.628197373301404,52.86450773653576,18,4,14,22.22222222222222,0.987637121823163,0.5591032795421201,46.53076792846371,-7.282363577117701,432.55555555555554,40.64283320026343,44.951215287800935,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,24,0.0,1000.0,1061.264288813458,6.126428881345802,-2.0466792524435062,23.55584207693805,52.86450773653576,44,15,29,34.090909090909086,1.092247225484431,0.24771030163423416,26.260030759131503,-7.045055724803861,102.81818181818181,100.28306713030366,26.118584377345417,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,24,0.01,1000.0,1060.7673154714762,6.076731547147629,-2.0466792524435062,24.048891118559247,52.86450773653576,39,14,25,35.8974358974359,1.0913291665090916,0.277071277218801,26.260030759131524,-6.3079910478654355,126.25641025641026,89.3036815589971,28.42791986605854,True,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,24,0.02,1000.0,982.8795647836149,-1.7120435216385066,-2.0466792524435062,29.50723426383437,52.86450773653576,29,8,21,27.586206896551722,0.9761647313315153,0.18856280941791437,26.260030759131503,-6.5148843673962675,207.13793103448276,59.43489612257634,34.68044570174932,False,True,
,full,BTC/USDT,btc_regime_v2_no_lookahead,3,3,48,24,0.03,1000.0,992.2763131218135,-0.7723686878186475,-2.0466792524435062,33.628197373301404,52.86450773653576,18,4,14,22.22222222222222,0.987637121823163,0.5591032795421201,46.53076792846371,-7.282363577117701,432.55555555555554,40.64283320026343,44.951215287800935,False,True,
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,0,0.0,1000.0,1119.1479089466145,11.914790894661454,56.48107938043863,25.72700560214569,30.93611235818756,73,21,52,28.767123287671232,1.1670603790758356,0.23189679964091295,29.558176853632713,-6.771172115152135,53.97260273972603,171.76594150020279,32.49484536082474,True,False,-33.22508261390115
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,0,0.01,1000.0,1101.2847062481476,10.128470624814767,56.48107938043863,27.01952725754775,30.93611235818756,44,13,31,29.545454545454547,1.1442258149553424,0.3534462785623491,29.558176853632713,-6.771172115152135,97.02272727272727,101.98727046559092,35.20824742268041,True,False,-22.313372663431895
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,0,0.02,1000.0,1173.29232076358,17.329232076357993,56.48107938043863,24.11379047626898,30.93611235818756,28,10,18,35.714285714285715,1.3013966988469547,0.8307964114218428,27.991300230511087,-6.771172115152114,170.35714285714286,62.433031861055824,39.34020618556701,True,False,18.559076186756663
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,0,0.03,1000.0,1074.4451565932534,7.444515659325335,56.48107938043863,24.588281526890686,30.93611235818756,17,4,13,23.52941176470588,1.1314947165019287,1.092199054371908,47.416609205211046,-7.736083463549126,370.29411764705884,39.00810065125842,51.91752577319587,True,False,3.029113608715532
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,12,0.0,1000.0,1194.9400927143527,19.494009271435274,56.48107938043863,23.974142113806618,30.93611235818756,63,22,41,34.92063492063492,1.2875872045683008,0.37321703192057654,29.558176853632713,-6.771172115152124,64.12698412698413,152.52819487103372,33.31958762886598,True,False,-0.42295784064072706
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,12,0.01,1000.0,1144.5473418943038,14.454734189430374,56.48107938043863,23.866365191702567,30.93611235818756,43,14,29,32.55813953488372,1.208774490054563,0.45121045068316384,29.558176853632713,-6.771172115152124,99.97674418604652,102.38620719298699,35.455670103092785,True,False,1.9669991739153456
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,12,0.02,1000.0,1173.29232076358,17.329232076357993,56.48107938043863,24.11379047626898,30.93611235818756,28,10,18,35.714285714285715,1.3013966988469547,0.8307964114218428,27.991300230511087,-6.771172115152114,170.35714285714286,62.433031861055824,39.34020618556701,True,False,18.559076186756663
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,12,0.03,1000.0,1074.4451565932534,7.444515659325335,56.48107938043863,24.588281526890686,30.93611235818756,17,4,13,23.52941176470588,1.1314947165019287,1.092199054371908,47.416609205211046,-7.736083463549126,370.29411764705884,39.00810065125842,51.91752577319587,True,False,3.029113608715532
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,24,0.0,1000.0,1154.4549413966529,15.445494139665294,56.48107938043863,23.81657005865897,30.93611235818756,57,19,38,33.33333333333333,1.2192995192567135,0.3532411945818424,29.558176853632734,-5.59271657488768,73.19298245614036,134.74426772557396,34.40824742268041,True,False,-3.526880069008044
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,24,0.01,1000.0,1086.468047572959,8.64680475729589,56.48107938043863,26.621327922129336,30.93611235818756,42,13,29,30.952380952380953,1.1208800551861384,0.3395610316490266,29.558176853632713,-5.592716574887691,103.64285714285714,96.36877215972721,35.90103092783505,True,False,-23.295731421319065
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,24,0.02,1000.0,1196.2923758882087,19.62923758882087,56.48107938043863,22.17003143705798,30.93611235818756,27,10,17,37.03703703703704,1.3502655437292261,0.9322533212188021,27.991300230511087,-5.953506064835123,178.25925925925927,60.820109389771666,39.69484536082474,True,False,23.53066599071056
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,0,24,0.03,1000.0,1112.0508718051844,11.205087180518447,56.48107938043863,23.523042220572865,30.93611235818756,16,4,12,25.0,1.2091287449181964,1.371562523496795,47.416609205211046,-7.736083463549138,394.1875,37.250215640033005,52.016494845360825,True,False,9.660653480138508
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,12,0,0.0,1000.0,1061.9684201825896,6.196842018258963,56.48107938043863,29.248575807474698,30.93611235818756,62,18,44,29.03225806451613,1.0862439227392222,0.18881777367135358,29.558176853632734,-5.789605906572836,61.41935483870968,138.53197158159853,31.406185567010308,True,False,-38.841841835287845
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,12,0,0.01,1000.0,1128.2193122513406,12.821931225134065,56.48107938043863,27.64895861943738,30.93611235818756,42,13,29,30.952380952380953,1.1912732532881853,0.4277372271382384,29.558176853632713,-5.789605906572826,100.28571428571429,96.27106369256892,34.73814432989691,True,False,-17.606750269644877
,train,BTC/USDT,btc_regime_v2_no_lookahead,1,1,12,0,0.02,1000.0,1196.7435803155945,19.674358031559457,56.48107938043863,23.11840386158499,30.93611235818756,28,10,18,35.714285714285715,1.3535432422576208,0.8980912754045057,27.991300230511087,-5.548305299670508,170.14285714285714,62.93648474932543,39.29072164948453,True,False,22.956195501602828
